rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/blues_brothers_2000,Blues Brothers 2000,Mike Clark,True,Rotten,Rotten,2018,"Now a sequel has arrived, Blues Brothers 2000, offering more of the same. And less.",male,"['Comedy', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/catch_a_fire,Catch a Fire,Cole Haddon,False,Certified-Fresh,Fresh,2006,The narrative resists the grandiosity of Vendetta and the self-righteousness of Syriana.,male,"['Drama', 'Musical & Performing Arts', 'Mystery & Suspense']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blue_night,Here and Now (Blue Night),Courtney Small,False,Rotten,Fresh,2019,Parker's performance allows the film to resonate longer than expected.,mostly_female,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1195905-hounddog,Hounddog,Elizabeth Weitzman,True,Rotten,Rotten,2008,"Rarely has there been a movie as misguided as Hounddog, which self-righteously indulges in exploitation while loudly decrying it.",female,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/burlesque,Burlesque,Adam Graham,True,Rotten,Rotten,2010,"Every Thanksgiving needs a turkey, and this year's comes wrapped in a lacy bustier.",male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1136293-lightning_in_a_bottle,Lightning in a Bottle,Marc Savlov,False,Certified-Fresh,Fresh,2004,This is the sort of concert film made for high-end home theatre experiences.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1195905-hounddog,Hounddog,Lou Lumenick,True,Rotten,Rotten,2008,The clichs are thick as the kudzu in 1956 Alabama.,mostly_male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1084081-tango,Tango,Michael Dequina,False,Fresh,Rotten,2009,A most uninteresting and unsatisfying story pads the film between dance scenes.,male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/carol_channing_larger_than_life,Carol Channing: Larger Than Life,Stephen Farber,True,Fresh,Fresh,2011,Dori Berinstein's tender but sharp portrait finds a lot of depths in the woman whom many see as a camp figure.,male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1008358-girls_girls_girls,Girls! Girls! Girls!,Steve Crum,False,Rotten,Fresh,2004,Formula Elvis is so! so! so!,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Special Interest', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1195905-hounddog,Hounddog,James Berardinelli,True,Rotten,Rotten,2008,Take away the 'hound' part of the title and you have an appropriate descriptor of this production.,male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011235-fame,Fame,Jackie K. Cooper,False,Rotten,Rotten,2009,"Remakes generally get compared to the originals and sometimes, as in this case, they don't measure up",andy,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/broadway_melody,The Broadway Melody,Matt Easterbrook,False,Rotten,Rotten,2003,"It's dated, sexist (get a load of the ending!!!), and technically quite inept.",male,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1021648-tommy,Tommy,Charles Cassady,False,Fresh,Fresh,2011,Trippy rock opera with drug references and sexual imagery.,male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/billy_elliot,Billy Elliot,Collin Souter,False,Certified-Fresh,Fresh,2002,Billy Elliot earns every one of its sentiments and emotions without getting overly manipulative or preachy,male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1001488-babes_in_toyland,Babes in Toyland,Renee Schonfeld,False,Rotten,Fresh,2014,Live-action Mother Goose musical with mild slapstick action.,female,"['Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/billy_elliot,Billy Elliot,Jeffrey Westhoff,False,Certified-Fresh,Fresh,2003,Daldry coaches an astonishing performance from Bell.,male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1152276-rent,Rent,Scott Foundas,False,Rotten,Rotten,2005,"Although Larson supposedly based Rent on people he knew, the whole enterprise feels as shallow, impersonal and opportunistic as one of those Hollywood action blockbusters designed to be easily translated into other languages and cultural idiom.",male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.088, 'neu': 0.851, 'pos': 0.062, 'compound': -0.0}",-0.0
m/cats_2019,Cats,Chris Hunneysett,False,Rotten,Rotten,2019,brace yourself,mostly_male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blank-city,Blank City,Sam Adams,True,Certified-Fresh,Fresh,2011,"Above all, the film is a poignant valentine to an era when artists could afford to live and work on the island of Manhattan, and the cultural ferment goosed by their low-rent lifestyle.",mostly_male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1031385-jungle_book,The Jungle Book,Matthew Lucas,False,Certified-Fresh,Fresh,2019,"May be one of their lesser classics, but there is a reason why it has endured for so long.",male,"['Action & Adventure', 'Animation', 'Kids & Family', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blank-city,Blank City,Kelly Vance,False,Certified-Fresh,Fresh,2011,You can't tell the urban hipsters without a scorecard.,mostly_female,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1126416-mayor_of_the_sunset_strip,Mayor of the Sunset Strip,Laura Clifford,False,Certified-Fresh,Fresh,2004,Hickenlooper's portrait of Bingenheimer takes a rock footnote and finally gives him center stage,female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/cat_ballou,Cat Ballou,Ken Hanke,False,Fresh,Fresh,2002,First-rate western parody.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blank-city,Blank City,Ed Whitfield,False,Certified-Fresh,Fresh,2011,... Makes you nostalgic for a cultural experience you never had.,male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bride_and_prejudice,Bride and Prejudice,Rob Blackwelder,False,Fresh,Rotten,2005,Bollywood bellyflop.,male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/catch_a_fire,Catch a Fire,Jim Lane,False,Certified-Fresh,Fresh,2006,...another Hollywood celebration of someone else's courage...,male,"['Drama', 'Musical & Performing Arts', 'Mystery & Suspense']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Christy Lemire,True,Fresh,Fresh,2008,"For those kids in the target audience, this is movie nirvana.",female,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Radheyan Simonpillai,False,Rotten,Rotten,2013,"The bare-bones plot, propped up by redundant R&B tunes, hinges on revelations so obvious, you won't need a prophet to call them out.",unknown,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1167811-ballets_russes,Ballets Russes,Steven Winn,True,Certified-Fresh,Fresh,2005,A daisy chain of touching now-and-then moments.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/born_into_brothels,Born Into Brothels,Steven D. Greydanus,False,Certified-Fresh,Fresh,2005,"Briski doesn't merely document the children's milieu. Instead, she does something revolutionary: She empowers them to document it for themselves.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1167811-ballets_russes,Ballets Russes,Sura Wood,True,Certified-Fresh,Fresh,2005,A captivating if somewhat conventional documentary.,female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bride_and_prejudice,Bride and Prejudice,Phil Villarreal,False,Fresh,Fresh,2005,The kaleidoscopic spectacles rival those of the kinetic Monsoon Wedding.,male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1126416-mayor_of_the_sunset_strip,Mayor of the Sunset Strip,Marc Savlov,False,Certified-Fresh,Fresh,2004,Immensely engrossing.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/canary_2018,Canary (Kanarie),Rich Cline,False,Fresh,Fresh,2019,"It's a provocative, involving journey to self-acceptance.",mostly_male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blank-city,Blank City,Ronnie Scheib,True,Certified-Fresh,Rotten,2011,Often feels as inchoate as the phenomenon under discussion.,mostly_male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bride_and_prejudice,Bride and Prejudice,Peter Canavese,False,Fresh,Fresh,2005,"Chadha has an eye for casting and visual color, and a knack for goosing the story along with modernized references...[and] musical numbers...",male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1126416-mayor_of_the_sunset_strip,Mayor of the Sunset Strip,Jeff Vice,False,Certified-Fresh,Fresh,2004,Fans of rock music will likely be enthralled by the movie's look at various musical movements.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1007657-footloose,Footloose,Oz,False,Rotten,Fresh,2000,"After a while you kind of go, 'Y'know, this isn't actually all that bad.'",male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1167811-ballets_russes,Ballets Russes,Margaret Putnam,True,Certified-Fresh,Fresh,2006,"Capturing glimpses of those halcyon days, filmmakers Dan Geller and Dayna Goldfine offer the documentary Ballets Russes, riveting in rare footage and poignant interviews with some of the dancers who brought ballet to the hinterlands.",female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/cats_2019,Cats,Jorge Loser,False,Rotten,Fresh,2019,'Cats' is one of those expensive $ 100 million products that become cult pieces for the least expected reasons. [Full review in Spanish],male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Steven Rea,True,Rotten,Fresh,2013,Black Nativity offers a whopping serving of Yuletide emotion. And it's a musical - with plenty of wailing and rapping on the side.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1167811-ballets_russes,Ballets Russes,Kent Turner,False,Certified-Fresh,Fresh,2006,The documentary suggests the elixir of youth may be found at the barre.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Scott Tobias,True,Fresh,Rotten,2008,"Coiffed with what must have been a budget-busting supply of styling gel, the cast of High School Musical 3: Senior Year looks not just freshly scrubbed, but manicured, exfoliated, and dipped in a vat of hot wax.",male,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1148076-no_direction_home_bob_dylan,No Direction Home: Bob Dylan,Phil Gallo,True,Fresh,Fresh,2005,A document that will satiate Dylan fans over repeated viewings and should bring naysayers into the Dylan fold.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bran-nue-day,Bran Nue Dae,Brian Orndorf,False,Rotten,Rotten,2010,"A difficult sit for anyone unable to tune into the film's dedication to bootleg turns of plot and characterization, with the whole endeavor starting to feel like a dental drill after the first act.",male,"['Comedy', 'Musical & Performing Arts']","{'neg': 0.071, 'neu': 0.857, 'pos': 0.071, 'compound': 0.0}",0.0
m/blank-city,Blank City,Noel Murray,True,Certified-Fresh,Fresh,2011,"In the abstract, this story's been told before. But in its particulars, Blank City is long overdue.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/burlesque,Burlesque,Glenn Kenny,True,Rotten,Rotten,2010,"If I seem fixated on appearances here, what can I tell you; there isn't much else here on which to fixate one's attention.",male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1128345-company,The Company,Eugene Novikov,False,Fresh,Fresh,2003,Shows you how glaringly artificial almost every other movie really is.,male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1167811-ballets_russes,Ballets Russes,Kenneth Turan,True,Certified-Fresh,Fresh,2005,The stories and people presented here are involving enough to enthrall anyone.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1020729-swing_time,Swing Time,Stephen Garrett,True,Fresh,Fresh,2006,The score by Jerome Kern and Dorothy Fields is peerless.,male,"['Classics', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/cats_2019,Cats,Neil Pond,False,Rotten,Rotten,2019,"This part-people, part-pussycat, faux-feline Hollywood hairball is a me-ouch.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Ignatiy Vishnevetsky,True,Rotten,Rotten,2013,Black Nativity is a cut-rate musical melodrama that grafts overreaching references to black culture onto a facile family-values narrative.,unknown,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Catherine Dawson March,True,Fresh,Fresh,2008,Disney raised the stakes by turning its hit TV-movie franchise into a feature film -- and the bet has paid off.,female,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Lou Lumenick,True,Rotten,Rotten,2013,"A family-friendly, Hallmark Channel-ready musical dramatic fable whose plot more closely resembles Spike Lee's ""Red Hook Summer.''",mostly_male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bombay_beach_2011,Bombay Beach,Chris Barsanti,False,Fresh,Fresh,2011,"...schemers and dreamers spend their days scrabbling, dancing and drifting in Alma Har'el's arresting, Dylan- and Beirut-scored art project of a documentary.",mostly_male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1128345-company,The Company,Jeff Strickler,True,Fresh,Rotten,2004,"Altman is a master at blending ensemble casts ... but there's little he can do with these nondescript characters, who quickly blend into a faceless morass.",male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1004832-cover_girl,Cover Girl,Dan Callahan,False,Fresh,Fresh,2005,Cover Girl is a mixed but colorful bag.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,David Schmeichel,False,Fresh,Fresh,2008,The phrase 'It is what it is' was practically invented for movies such as High School Musical 3: Senior Year.,male,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1031385-jungle_book,The Jungle Book,Tim Brayton,False,Certified-Fresh,Fresh,2009,By far the most contemporary in expression and attitude of any Disney animated feature to that time.,male,"['Action & Adventure', 'Animation', 'Kids & Family', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Adam Graham,True,Fresh,Fresh,2008,"Go ahead, dance it out.",male,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1126416-mayor_of_the_sunset_strip,Mayor of the Sunset Strip,Rob Nelson,False,Certified-Fresh,Rotten,2004,Almost Famous,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/carol_channing_larger_than_life,Carol Channing: Larger Than Life,Kathy Fennessy,False,Fresh,Fresh,2017,"Still, a documentary of this nature lives and dies by the personality of its subject and Carol Channing has plenty to spare.",female,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bombay_beach_2011,Bombay Beach,Mark Olsen,True,Fresh,Fresh,2011,More lyrical tone poem than straightforward documentary.,male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1158179-devil_and_daniel_johnston,The Devil and Daniel Johnston,Nick Schager,False,Certified-Fresh,Fresh,2006,Riveting even when it borders on the hagiographic.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Jette Kernion,False,Fresh,Rotten,2008,"The generic-sounding pop numbers made me nostalgic for ""Rock 'n' Roll High School"" and The Ramones.",female,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/carol_channing_larger_than_life,Carol Channing: Larger Than Life,Phil Hall,False,Fresh,Fresh,2012,"As show biz documentaries go, this one is a must-see.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1128345-company,The Company,Joe Baltake,False,Fresh,Rotten,2004,"A documentary-like movie that's as self-absorbed and artificial as those reality shows now littering network television -- and enragingly pretentious, to boot.",male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1128345-company,The Company,Mark Halverson,False,Fresh,Rotten,2004,A film rich in body mechanics and spectacle ... and bankrupt in intimacy and depth.,male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.188, 'neu': 0.625, 'pos': 0.188, 'compound': 0.0}",0.0
m/block_party,Dave Chappelle's Block Party,Nick Schager,False,Certified-Fresh,Fresh,2006,The directorial slackness is ably compensated for by a climactic set from the reunited Fugees.,male,"['Comedy', 'Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Kevin Carr,False,Fresh,Fresh,2008,This film has the exact same tone and flavor of its predecessors.,male,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bride_and_prejudice,Bride and Prejudice,Susan Walker,True,Fresh,Fresh,2005,"Who would have guessed that transposing the Bennet family of Netherfield Park in 1790s Britain to a middle-class home in contemporary Amritsar, India would require so little forcing?",female,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Larry Ratliff,False,Fresh,Fresh,2008,"They sing. They dance. And they smooch a little. But not too much. After all, this is a G-rated Disney extravaganza.",male,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1020729-swing_time,Swing Time,Pablo Villaça,False,Fresh,Fresh,2009,Fred e Ginger em seu melhor momento.,male,"['Classics', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1148076-no_direction_home_bob_dylan,No Direction Home: Bob Dylan,John Leonard,True,Fresh,Fresh,2018,... Martin Scorsese has finally gotten around to doing for Bob Dylan what he did for the Band back in 1978.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bran-nue-day,Bran Nue Dae,James Verniere,False,Rotten,Rotten,2010,"G'day, mate. Can you say ""Aboriginal Slumdog Millionaire""?",male,"['Comedy', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1167811-ballets_russes,Ballets Russes,Scott Foundas,True,Certified-Fresh,Fresh,2005,Enormously absorbing.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Peter Hartlaub,True,Fresh,Rotten,2008,"Efron is once again Travolta-esque, although he appears to be quickly outgrowing this material. Hudgens is still annoyingly bland both in facial expressions and voice.",male,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1032798-entertainer,The Entertainer,Dan Lybarger,False,Fresh,Fresh,2003,Olivier is terrific in this engrossingly sad depiction of a fading music hall performer.,male,"['Art House & International', 'Classics', 'Drama', 'Musical & Performing Arts']","{'neg': 0.18, 'neu': 0.64, 'pos': 0.18, 'compound': 0.0}",0.0
m/bran-nue-day,Bran Nue Dae,David Fear,True,Rotten,Fresh,2010,The movie will make you tap your toes; don't expect much for your head or your heartstrings.,male,"['Comedy', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Nell Minow,False,Rotten,Fresh,2013,The concluding scenes of redemption and reunion are tender and transcendent.,female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1126416-mayor_of_the_sunset_strip,Mayor of the Sunset Strip,Robert Wilonsky,False,Certified-Fresh,Fresh,2004,"To quote Mr. Rodney himself, this movie is godhead.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011235-fame,Fame,Philip French,False,Rotten,Rotten,2009,This remake of Alan Parker's 1980 musical follows a rainbow coalition of sketchily characterised teenagers.,male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blank-city,Blank City,Adam Woodward,True,Certified-Fresh,Rotten,2012,A dusty feature-length slideshow presented by aging hipsters.,male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1128345-company,The Company,David Edelstein,True,Fresh,Fresh,2004,This is an absolutely miraculous movie.,male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bombay_beach_2011,Bombay Beach,Chris Cabin,False,Fresh,Rotten,2011,Har'el still seems tied too tightly to her work as a music video director,mostly_male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1167811-ballets_russes,Ballets Russes,Dennis Schwartz,False,Certified-Fresh,Fresh,2006,Lets even those who hardly know the difference between a tu-tu and a pirouette in on the inner secrets of the illustrious ballet company.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Anna King,True,Fresh,Rotten,2008,"You hardly watch a Disney musical expecting Lars von Trier, but still, this is conservative stuff.",female,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/buddy_holly_story,The Buddy Holly Story,David Nusair,False,Fresh,Fresh,2014,...a better-than-average behind-the-scenes drama that boasts a sterling turn from Busey and a whole lot of memorable music.,male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/burlesque,Burlesque,Dustin Putman,False,Rotten,Rotten,2010,"Makes one long for its NC-17-rated forefather, 1995's Showgirls.",male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/101_dalmatians_ii_patchs_london_adventure,101 Dalmatians II: Patch's London Adventure,Jeffrey Chen,False,Fresh,Rotten,2003,"A sorry excuse for a straight-to-video movie, even by the standards of the rest of the sequels.",male,"['Animation', 'Kids & Family', 'Musical & Performing Arts']","{'neg': 0.083, 'neu': 0.833, 'pos': 0.083, 'compound': 0.0}",0.0
