rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/barrymore,Barrymore,Joe Neumaier,True,Fresh,Rotten,2012,"While Plummer acts his heart out, the script becomes one punchline after another.",male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/as_aboveso_below,"As Above, So Below",David Keyes,False,Rotten,Fresh,2016,"I have seen dozens of these ""queasy-cam"" vehicles in my 18 years as a writer of film, and so few of them ever surpass the limitations of their technique. This is one that carves out a spot in the upper tiers.",male,"['Documentary', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/caddyshack,Caddyshack,Pablo Villaça,False,Certified-Fresh,Rotten,2005,Coloquemos da seguinte forma: Elizabeth Taylor envelheceu melhor do que este filme...,male,"['Comedy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10012014-babies,Babies,Sarah Boslaugh,False,Fresh,Rotten,2010,"...if the thought of sitting through what is essentially 90 minutes of home movies makes you want to claw your eyes out, then you'll probably want to give this one a miss.",female,"['Documentary', 'Special Interest']","{'neg': 0.05, 'neu': 0.87, 'pos': 0.081, 'compound': 0.0}",0.0
m/10012014-babies,Babies,John Beifuss,False,Fresh,Fresh,2010,"The wordless message is delivered through the images, which tell us that the basic human experience and the emotions that accompany it are much the same around the world, however extreme the environmental and cultural differences.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/born_into_brothels,Born Into Brothels,Jay Antani,False,Certified-Fresh,Fresh,2012,"an absorbing journey over gritty social terrain, driven by a fierce sense of purpose",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10012014-babies,Babies,Rick Groen,True,Fresh,Fresh,2010,"Really, it's a nature documentary, except that the topic is human nature and the subjects are the only humans on the planet whose behaviour is unaffected by the camera.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1215791-earth_days,Earth Days,Kyle Smith,True,Fresh,Rotten,2009,"Crusty eco-hippies spin random anecdotes about olden times in Earth Days, a turgid documentary on the environmental movement in the 1960s and '70s.",mostly_female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10012014-babies,Babies,Matt Pais,False,Fresh,Rotten,2010,Professionally shot home movies posing as a documentary.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/as_aboveso_below,"As Above, So Below",Willie Waffle,False,Rotten,Rotten,2014,Abandon hope all ye who enter here,mostly_male,"['Documentary', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.269, 'neu': 0.463, 'pos': 0.269, 'compound': 0.0}",0.0
m/calendar_girls,Calendar Girls,Shawn Levy,False,Certified-Fresh,Rotten,2004,A classic example of a feature-length film that has just enough material in it for an appealing trailer.,mostly_male,"['Comedy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/calendar_girls,Calendar Girls,Jeff Strickler,True,Certified-Fresh,Fresh,2004,Calendar Girls will make your day.,male,"['Comedy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1215016-anita_oday_the_life_of_a_jazz_singer,Anita O'Day: The Life of a Jazz Singer,Roger Ebert,True,Fresh,Fresh,2008,"Anita O'Day: The Life of a Jazz Singer chooses from all the existing materials, and is invaluable.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1212593-end_of_the_line,The End of the Line,Liz Braun,False,Certified-Fresh,Fresh,2009,Plenty of fish in the sea? Time to learn a new adage.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/baraka,Baraka,Hal Hinson,True,Fresh,Fresh,2000,Nothing in this epic visual poem is less than extraordinary.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1213991-way_we_get_by,The Way We Get By,Don Willmott,False,Fresh,Fresh,2009,plucks every heartstring but never in a manipulative or maudlin way.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/baraka,Baraka,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2002,Extraordinary non-narrative film that enables us to see with our eyes and feel in our flesh that the healing of self and the healing of the planet and inextricably linked.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/calendar_girls,Calendar Girls,Scott Foundas,False,Certified-Fresh,Rotten,2003,"The real-life calendar girls were actual human beings, and here they're merely comic patsies.",male,"['Comedy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/asylum2005,Asylum,Rob Blackwelder,False,Rotten,Rotten,2005,"A mid-20th-century bodice-ripper about sexual obsession and questionable sanity, Asylum doesn't live up to its admirable pedigree.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.217, 'neu': 0.613, 'pos': 0.17, 'compound': 0.0}",0.0
m/1213991-way_we_get_by,The Way We Get By,Gary Goldstein,True,Fresh,Fresh,2009,Bring your handkerchiefs.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/asylum2005,Asylum,Bridget Byrne,False,Rotten,Rotten,2005,"Despite all the on-screen intensity, we are locked out.",female,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/baraka,Baraka,John A. Nesbit,False,Fresh,Fresh,2002,will appeal greatly to any children of the sixties ... who believe in the common unity of mankind and how we all seek the same universal source',male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/asylum2005,Asylum,Jack Mathews,True,Rotten,Rotten,2005,Mackenzie takes too many such shortcuts in a complex psychological story.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/baraka,Baraka,Kevin Smokler,False,Fresh,Fresh,2002,This is a film that gazes with such awe at the mystery of life on earth that it seems almost childlike and yet does it in a way so purely cinematic that it can only come from the hands of a wizened master.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/asylum2005,Asylum,Andy Klein,False,Rotten,Rotten,2005,...filled with characters who range from the unlikable to the psychologically opaque.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1212593-end_of_the_line,The End of the Line,Narelle Towie,False,Certified-Fresh,Fresh,2010,This is a documentary that will change the way you think about seafood and give you the power of knowledge to make a change.,unknown,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10012014-babies,Babies,David Nusair,False,Fresh,Rotten,2010,...an absolutely interminable piece of work that seems destined to send most viewers into protracted fits of daydreaming.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/baraka,Baraka,Trevor Johnston,True,Fresh,Rotten,2006,"Any one sequence might work powerfully in its own right, but string them together with a musical overlay and the banality of the connections becomes apparent.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10012014-babies,Babies,James Wegg,False,Fresh,Fresh,2011,"The baby stars were given the go ahead to improvise every scene. The magic came in the editing suite (Raymond Bertrand, Craig McKay).",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/baraka,Baraka,Mike McCahill,True,Fresh,Fresh,2012,The only reaction permitted is gawping.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/baraka,Baraka,Robbie Collin,True,Fresh,Fresh,2012,"A cinematic gap year of forest temples, baking deserts and teeming cities.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1215016-anita_oday_the_life_of_a_jazz_singer,Anita O'Day: The Life of a Jazz Singer,Stephen Holden,True,Fresh,Fresh,2008,The portrait of Anita O'Day that emerges in this documentary is of a woman who always lived by her own rules.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Ella Taylor,False,Fresh,Fresh,2007,[A] stunningly photographed documentary about a year in the endangered life of an Arctic ice floe.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1212593-end_of_the_line,The End of the Line,Desson Thomson,True,Certified-Fresh,Fresh,2009,"If the tone is occasionally off-putting, the message -- at least, the facts about the fish -- is harder to shrug off.",unknown,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/calendar_girls,Calendar Girls,Moira MacDonald,True,Certified-Fresh,Fresh,2003,A heartwarmer of a story.,female,"['Comedy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/barrymore,Barrymore,Dennis Harvey,True,Fresh,Rotten,2011,The material itself has a formulaic solo-bioplay rhythm neither performer nor director can fully elude.,male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1010214-hunchback_of_notre_dame,The Hunchback of Notre Dame,Dennis Schwartz,False,Fresh,Fresh,2008,"It opened at Carnegie Hall instead of a regular movie house, marking it as more than a movie--an event.",male,"['Classics', 'Drama', 'Horror', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/augustine_2012,Augustine,Nora Lee Mandel,False,Fresh,Fresh,2013,Hand-held camera gives contemporary realism amidst the historically correct costumes and surroundings. . .[but] feminist iconography . . .makes the phenomenon seem a charade.,female,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Wesley Morris,True,Certified-Fresh,Rotten,2009,Isn't every Michael Moore film ultimately about capitalism? This one just has a more facetious title.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Tom Long,True,Certified-Fresh,Fresh,2014,"You don't just meet and learn about Nick Cave in ""20,000 Days,"" you feel him.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/aristocrats,The Aristocrats,Stephanie Zacharek,True,Certified-Fresh,Fresh,2005,Sometimes the profane is sacred.,female,"['Comedy', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Gina Carbone,False,Certified-Fresh,Rotten,2009,Michael Moore preaches to the converted in his least insightful op-ed to date.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Jon Popick,False,Fresh,Rotten,2007,Far from captivating.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Ruth Brown,False,Certified-Fresh,Fresh,2014,"With so many advocacy documentaries on screens of late, Nathan's unwillingness to take a side is refreshing.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/180-south,180 South,Philip Martin,False,Fresh,Fresh,2010,Documentary follows surfer/ rock climber/photographer Jeff Johnson as he attempts to replicate the 1968 sailing/climbing expedition of Yvon Chouinard ...and Doug Tompkins from California to the tallest mountain in Chilean Patagonia.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Peter Keough,False,Fresh,Rotten,2010,Less of a howl than it is a whimper.,male,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Kevin Carr,False,Certified-Fresh,Rotten,2009,"The biggest strike...with this film is its hypocrisy. Here's a man taking shots at capitalism, and he's the biggest capitalist in Hollywood.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Ty Burr,True,Fresh,Rotten,2010,"How do you make poetry cinematic? ""Howl,'' a new film about beat writer Allen Ginsberg, asks that question without realizing the question is backward. It should be: How do you make cinema poetic?",male,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Nicolas Rapold,True,Certified-Fresh,Fresh,2014,"""12 O'Clock Boys"" packs more life into its 72 minutes than many longer documentaries do.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Jim Lane,False,Fresh,Fresh,2007,...sometimes the contrivance is obvious.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Matt Pais,False,Fresh,Fresh,2010,Allen Ginsberg's work becomes a dazzling display of the poet as uninhibited soloist.,male,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/been_rich_all_my_life,Been Rich All My Life,Kim Williamson,False,Fresh,Rotten,2006,What's onscreen comes across as little more than home-movie footage of old acquaintances getting together now and again.,mostly_female,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/aristide_and_the_endless_revolution,Aristide and the Endless Revolution,Jeff Meyers,False,Fresh,Fresh,2015,"As a window into our country's right-wing attitudes about emerging democracies, the film is particularly timely.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1205283-war_child,War Child,Aaron Hillis,True,Rotten,Rotten,2008,"An uplifting journey weighed down by dry, humdrum convention (attack of the talking heads!); this is social-studies homework, not nourishment for the soul.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/beautiful_losers,Beautiful Losers,David Nusair,False,Fresh,Rotten,2008,"...suffers from an egregiously ""inside"" sensibility that ensures neophytes will periodically be left scratching their heads at the whole thing.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Marc Mohan,False,Certified-Fresh,Fresh,2014,"It's easy to see how the combination of Zen-like grace and adrenalized thrills might allow someone stuck in a miserable urban hellhole to forget their everyday troubles, if only for a few seconds at a time.",male,"['Documentary', 'Special Interest']","{'neg': 0.223, 'neu': 0.553, 'pos': 0.223, 'compound': 0.0}",0.0
m/aristide_and_the_endless_revolution,Aristide and the Endless Revolution,Laura Evenson,True,Fresh,Fresh,2005,Aristide and the Endless Revolution is a probing look into the 2004 overthrow of the twice democratically elected Haitian president Jean-Bertrand Aristide ...,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Keith Uhlich,True,Certified-Fresh,Rotten,2014,Engrossing if slightly slapdash.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Amy Nicholson,True,Certified-Fresh,Fresh,2013,An urban Western with ball caps and bikes in place of cowboy hats and horses.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Sam Bathe,False,Certified-Fresh,Fresh,2014,Co-directors Iain Forsyth and Jane Pollard have put together an enigmatic piece.,mostly_male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Kent Turner,False,Fresh,Fresh,2007,"On a flatulence scale of 1 to 10, it's an eight.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1017021-quo_vadis,Quo Vadis?,Ian Nathan,False,Fresh,Fresh,2011,Enough large-scale spectacle scenes to outweigh the inevitable religiose sludge that creeps in between them.,male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Jonathan W. Hickman,False,Fresh,Fresh,2007,Arctic Tale shows us a changing world and life changing with it.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Matthew Pejkovic,False,Certified-Fresh,Fresh,2014,"Part documentary, part drama, part audio visual patch work and all around engrossing look at the myth and music of a dark soul and his many complexities.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Ray Greene,False,Fresh,Rotten,2010,A film at odds with its own message.,mostly_male,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/aria,Aria,Shane Burridge,False,Rotten,Fresh,2000,So diverse in nature that it can only be evaluated piecemeal,male,"['Art House & International', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/beautiful_losers,Beautiful Losers,Nick Schager,False,Fresh,Rotten,2008,"Aaron Rose and Joshua Leonard don't properly contextualize this mini-scene within the larger art world, nor provide basic background on their speakers.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,David Nusair,False,Certified-Fresh,Rotten,2010,A typically uneven effort from documentarian Michael Moore...,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/aristocrats,The Aristocrats,David Cornelius,False,Certified-Fresh,Fresh,2005,This is perhaps the finest tribute to the art form I have ever seen.,male,"['Comedy', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Marjorie Baumgarten,False,Certified-Fresh,Rotten,2009,All these episodes are accompanied by Moore's typically dramatic background music choices and unrigorous analysis.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/burma-vj,Burma VJ: Reporter i et Lukket Land (Burma VJ: Reporting from a Closed Country),Cynthia Fuchs,False,Certified-Fresh,Fresh,2009,"Burma VJ articulates a circular, daunting, and inevitable logic: visibility = life.",female,"['Art House & International', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/beautiful_losers,Beautiful Losers,Sarah Manvel,False,Fresh,Rotten,2019,"The whole ethos portrayed in this film seems to be of a tightly knit group, referencing and re-referencing each other ad infinitum.",female,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Joe Gross,False,Certified-Fresh,Fresh,2014,"Visual artists and first-time feature directors Iain Forsyth and Jane Pollard have given 20,000 Days a potent mix of the raw and the cooked.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Justin Strout,False,Certified-Fresh,Fresh,2009,A film for everyone in the economic bottom 95 percent.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011379-new_world_order,New World Order,Prairie Miller,False,Rotten,Rotten,2009,"New World Order essentially offers nothing 'new' on the topic, nor displays any concrete 'order' in structuring its haphazard collage of hit and run gotcha moments.",unknown,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/beautiful_truth,The Beautiful Truth,James Plath,False,Rotten,Rotten,2011,"Caveat emptor really applies here, because your health is at stake. Do your research, do your homework, and use common sense.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1202867-dear_zachary,Dear Zachary: A Letter to a Son About His Father,Hank Sartin,True,Certified-Fresh,Fresh,2008,Just take our advice and bring tissues. You're going to need them.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Chris Nashawaty,True,Certified-Fresh,Fresh,2014,Documentary filmmaker Lotfy Nathan explores the outlaw appeal of an inner-city Baltimore dirt-bike gang through the eyes of a 13-year-old wannabe member named Pug.,mostly_male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/beautiful_truth,The Beautiful Truth,Jonathan Curiel,True,Rotten,Fresh,2009,"It's Michael Moore without the truculence, PBS without the pretension, CNN without the commercial grandstanding.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Nathan Bartlebaugh,False,Certified-Fresh,Fresh,2016,The filmmaking on 12 O'Clock Boys is masterfully even-handed and fastidiously detailed.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011379-new_world_order,New World Order,Nathan Lee,True,Rotten,Rotten,2009,An unrelentingly tedious documentary.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1202867-dear_zachary,Dear Zachary: A Letter to a Son About His Father,Jennifer Merin,False,Certified-Fresh,Fresh,2009,"Filmmaker Kurt Kuenne set out to make a memorial about his best friend, Dr. Andrew Bagby, with the intention of giving the tribute to Dr. Bagby's son, Zachary, so the boy--unborn at the time of Dr. Bagby's brutal murder, would know about the father whom h",female,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.153, 'neu': 0.677, 'pos': 0.17, 'compound': 0.0}",0.0
m/beautiful_truth,The Beautiful Truth,Tim Grierson,False,Rotten,Rotten,2008,"[A] condescending, manipulative film.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Willie Waffle,False,Certified-Fresh,Fresh,2009,You will march out of the theater looking to beat up a CEO.,mostly_male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1015079-night_to_remember,A Night to Remember,Allan Hunter,False,Fresh,Fresh,2012,A film with a documentary-like intensity and a sense of British reserve that makes it all the more moving.,male,"['Action & Adventure', 'Classics', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Dan Schindel,False,Certified-Fresh,Fresh,2014,One of the more unique looks at the Other America to come down the line in recent years,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Neil Miller,False,Fresh,Fresh,2010,"A complex, multi-layered commentary on art and what it means to different people.",male,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/aristocrats,The Aristocrats,Jurgen Fauth,False,Certified-Fresh,Rotten,2005,What a load of sh*t.,male,"['Comedy', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/16_acres,16 Acres,John Anderson,True,Fresh,Fresh,2012,An uncommonly engrossing and articulate documentary.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/aristocrats,The Aristocrats,David Sterritt,False,Certified-Fresh,Rotten,2005,Mighty monotonous after a while.,male,"['Comedy', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Fr. Chris Carpenter,False,Fresh,Fresh,2010,"Fascinating...While (co-directors) Epstein and Friedman's recreation of the (""Howl"" obscenity) trial is illuminating and riveting, it is Ginsberg's personal story that gives the movie its heart.",unknown,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/beauty_is_embarrassing,Beauty Is Embarrassing,Sarah Boslaugh,False,Fresh,Fresh,2012,"White's philosophy of life seems to be ""Just do it,"" and that's what he's been doing more or less his whole life.",female,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,David Kaplan,False,Fresh,Fresh,2007,"The narrative by Linda Woolverton, Moses Richards and Kristin Gore humanizes the main characters more than most scripts manage to do.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
