rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Ian Buckwalter,False,Rotten,Rotten,2010,"There are enough pratfalls and purely physical comedy bits here to populate a Keystone Kops/Three Stooges double feature. While they're intermittently amusing, they don't really feel consistent with the rest of what Zhang is doing with the film.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Christopher Orr,True,Rotten,Rotten,2010,"In Blood Simple, the cascading confusions lead to moral solitude and death; in Noodle Shop, the foremost misunderstanding involves a character who mistakes the phrase 'must die' for 'moose die.'",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Frank Swietek,False,Rotten,Rotten,2010,"Its visual brightness and tonal goofiness are far from the darkness of the Coens' noir, and overall not nearly as successful.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Tricia Olszewski,False,Rotten,Rotten,2010,"Ever watch a Coen brothers film and think, ""Gee, this would be a lot better if the characters had buck teeth and fell down a lot?""",female,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",David Hines,True,Rotten,Rotten,2010,The movie soon devolves into nothing more than a fairly close-to-the-vest adaptation.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Stephanie Merry,True,Rotten,Rotten,2010,"Don't attempt to remake a Coen brothers movie, especially if you plan to turn the thing into a bizarre concoction of melodrama and slapstick comedy.",female,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Marc Mohan,False,Rotten,Fresh,2010,"Zhang's early films, especially 1990's Ju Dou, mixed noir-style plotlines with stunning cinematography, and Woman, Gun nicely sets its characters' vividly colored costumes against its barren, hilly landscape.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Matthew Sorrento,False,Rotten,Fresh,2010,"The Coens' Loren Visser (M. Emmet Walsh) is cold blooded, but to see the new hitman's method of silent murder will unveil the real noirish heart of darkness.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Kelly Vance,False,Rotten,Rotten,2010,This clunker by director Zhang Yimou purports to be a remake of Blood Simple but looks more like a bad imitation of Terry Gilliam.,mostly_female,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Kimberly Gadette,False,Rotten,Rotten,2010,"The Coens' original Gothic film noir, wound as tight as a Texas rattlesnake, unravels to the point of amateur slapstick. Though the exterior shots look like Sedona on acid, it's still not worth the, um, trip.",mostly_female,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Richard Nilsen,True,Rotten,Fresh,2010,"It takes real chutzpah to challenge the Coen brothers when it comes to stylization in movies, but Chinese director Zhang Yimou has done just that.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Peter Canavese,False,Rotten,Rotten,2010,"Most will find Noodle all wet--limp, if you will--in Yimou's apparent choice to remake Blood Simple in the style of Raising Arizona.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",J. R. Jones,True,Rotten,Rotten,2010,An uneasy mix of Coen-style laughs (particularly evident in the big comic close-ups) and Zhang's majestic imagery (in one shot the couple's divorce papers shatter into a burst of confetti).,unknown,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Marjorie Baumgarten,False,Rotten,Rotten,2010,"What sounds as though it ought to be delicious winds up, instead, a soggy noodle.",female,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Jason Anderson,False,Rotten,Rotten,2010,"The main problem with A Woman, a Gun and a Noodle Shop has less to do with its fidelity to the Coen brothers' 1984 original than with director Zhang Yimou's own incompatibility with the material.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Stephen Cole,True,Rotten,Rotten,2010,"A Woman, a Gun and a Noodle Shop is great to look at. It's just not much fun to watch.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Chris Hewitt,False,Rotten,Rotten,2010,"It's called A Woman, A Gun and a Noodle Shop, and, although the woman and the gun are bores, the noodles are cool, I guess.",mostly_male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Josh Bell,False,Rotten,Rotten,2010,"Zhang piles on his signature visual poetry, but he seems unsure of how to handle the relatively small-scale story.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Graham Killeen,False,Rotten,Rotten,2010,"Simultaneously frantic and dull, Noodle Shop has no hint of the restraint or meticulous concern with form exhibited in Zhang's earlier blockbusters.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Rene Rodriguez,True,Rotten,Rotten,2010,A whimsical but fizzled experiment.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Geoff Pevere,True,Rotten,Rotten,2010,"A Woman, A Gun and a Noodle Shop is a tipsy wedding of low hijinks and tiptoe-tense suspense stretches.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",John Beifuss,False,Rotten,Fresh,2010,"Eventually leaves slapstick behind to follow the pattern of cruelty and misapprehension established by 'Blood Simple,' but with arrows and sword thrusts replacing the earlier film's bullets, and stone-faced Sun Honglei as Zhang's MVP.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Sean P. Means,False,Rotten,Rotten,2010,"A group of shrill, idiotic characters mugging for the camera in front of stunning desert landscapes.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Tom Long,True,Rotten,Fresh,2010,"Heaven knows what inspired Zhang to undertake this nutty project, but the results are, at the least, amusing.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Jim Schembri,True,Rotten,Rotten,2010,"There is certainly some curio value for cineastes here, but the real mystery is, well, what the heckfire was going through Zhang Yimou's once-brilliant mind when he decided to make this?",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Simon Jones,False,Rotten,Fresh,2010,An interesting interpretation but stick with the original.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Joseph Proimakis,False,Rotten,Rotten,2010,full review at Movies for the Masses,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Simon Miraudo,False,Rotten,Fresh,2010,"It's a good effort, and any filmmaker about to embark on a remake should consider the director's boldness (Seriously, remaking Blood Simple?! You crazy for this one, Yimou!).",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Mike Scott,False,Rotten,Rotten,2010,Doesn't live up to the 1985 Coen brothers film that inspired it.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Jeffrey Chen,False,Rotten,Fresh,2011,A valentine from one director to a famous team of others.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",David Nusair,False,Rotten,Fresh,2011,"...the movie, unlike the majority of contemporary remakes, stands on its own as an original and surprising piece of work.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Richard Propes,False,Rotten,Fresh,2020,It is middling Yimou at best.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/angry_red_planet,The Angry Red Planet,Ken Hanke,False,Rotten,Rotten,2002,They don't make 'em like this anymore. It's easy to see why.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/angry_red_planet,The Angry Red Planet,Bob Bloom,False,Rotten,Rotten,2003,Very bad special effects mar this only-average s-f excursion. Only the giant rat-bat-whatever creature has any flair.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/angry_red_planet,The Angry Red Planet,Steve Crum,False,Rotten,Rotten,2004,"Gimmicky sci-fi, outer space B-flick.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/angry_red_planet,The Angry Red Planet,Clyde Gilmour,False,Rotten,Rotten,2019,"A science-fiction yarn, not much sillier than most of its competitors.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/angry_red_planet,The Angry Red Planet,Alberto Abuín,False,Rotten,Rotten,2020,"The results are quite mediocre, although they can be appreciated with some sympathy. [Full Review in Spanish]",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/at_the_earths_core,At the Earth's Core,Gerry Shamray,False,Rotten,Fresh,2003,"As low budget creature features go, this one's good fun.",mostly_male,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,At the Earth's Core,Roger Ebert,True,Rotten,Rotten,2004,"Doug and the Professor sneak around one strange man-eating vegetable, and there's another one -- which is the original vegetable, photographed from a new angle.",male,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,At the Earth's Core,Chuck O'Leary,False,Rotten,Fresh,2005,"Good, old-fashioned rubber-monster movie fun.",male,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,At the Earth's Core,Jesús Fernández Santos,False,Rotten,Rotten,2019,The movie is shown like a museum fossil without any enthusiasm. [Full Review in Spanish],mostly_male,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,At the Earth's Core,Stephen Randall,False,Rotten,Rotten,2019,"It's the type of movie you can send your kids to, but only if you don't much like them.",male,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,At the Earth's Core,Mike Massie,False,Rotten,Fresh,2020,"Boasting mediocre acting, some surprisingly entertaining monsters, and unintentionally hilarious fantasy adventure, it's likely the most well balanced of Connor's early films.",male,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/badlands,Badlands,Barbara Shulgasser,False,Certified-Fresh,Rotten,2000,"Unfortunately, movies about banal people are often banal themselves.",female,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Peter Stack,True,Certified-Fresh,Fresh,2000,"Among the great American crime movies, 1973's Badlands stands alone.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,James Kendrick,False,Certified-Fresh,Fresh,2001,"minimizes the inherent sensationalism of its material with a deliberately slow pace, and Malick constantly undercuts the potential thrill of on-screen violence by rendering it awkward, vicious, and ugly",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Tim Dirks,False,Certified-Fresh,Fresh,2001,Badlands (1973) is the remarkable and impressive directorial debut from twenty-nine year old director Terrence Malick (who also scripted and produced the film).,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,"Michael W. Phillips, Jr.",False,Certified-Fresh,Fresh,2002,I can't pin down the exact moment I realized that I was watching something special.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Kevin N. Laforest,False,Certified-Fresh,Fresh,2002,Terrence Malick is truly a one of a kind filmmaker.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Joshua Mooney,False,Certified-Fresh,Fresh,2002,"Sheen works an abundance of meaning into a very small space, so we at least recognize this doomed, erstwhile child as all too human, and appropriately dangerous.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Rumsey Taylor,False,Certified-Fresh,Fresh,2003,"Badlands is an arena for apathy, both in regard to the characters' depictions and their subjective emotions.",unknown,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Luke Y. Thompson,False,Certified-Fresh,Fresh,2004,"A fantastic debut by Malick, who has never lived up to the promise since.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Roger Ebert,True,Certified-Fresh,Fresh,2004,"Kit is played by Martin Sheen, in one of the great modern film performances.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Dan Lybarger,False,Certified-Fresh,Fresh,2004,Malick's dreamlike murder story is still haunting.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Steve Crum,False,Certified-Fresh,Fresh,2005,"Terrific, chilling debut by Sheen.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Dennis Schwartz,False,Certified-Fresh,Fresh,2005,A groundbreaking seminal folk tale about aimless youths.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Cole Smithey,False,Certified-Fresh,Fresh,2005,Stunning.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Emanuel Levy,False,Certified-Fresh,Fresh,2005,"Like Bonnie and Clyde, Badlands could be seen as a poetic ballad or folktale, but unlike that film, it doesn't romanticize its protags, instead using distancing devices such as Sissy Spacek's affectless narration.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Dan Jardine,False,Certified-Fresh,Fresh,2006,"Bonnie and Clyde without the Freud, but with a darker, more incomprehensible underbelly.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Christopher Null,False,Certified-Fresh,Fresh,2006,Terrence Malick introduced his odd yet highly compelling filmmaking style in this 1973 feature.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Variety Staff,True,Certified-Fresh,Fresh,2008,"Written, produced and directed by Terrence Malick, pic is his first feature and it's an impressive debut.",unknown,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Urban Cinefile Critics,False,Certified-Fresh,Fresh,2008,"Makes for classic, troubling yet fascinating cinema.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Derek Malcolm,True,Certified-Fresh,Fresh,2008,The superb performances from Sheen and Spacek are as memorable as Malick's vision of something akin to hell.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Tim Robey,True,Certified-Fresh,Fresh,2008,An unmissable reissue for Terrence Malick's gorgeous and troubling debut.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,James Christopher,True,Certified-Fresh,Fresh,2008,"Terrence Malick's thriller Badlands (1973), is rightly revered as one of the most astonishing debuts in cinema. Its reissue is a wonderful chance to discover why.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Leigh Singer,False,Certified-Fresh,Fresh,2008,Terrence Malick's first masterpiece. Essential viewing.,mostly_female,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Wally Hammond,True,Certified-Fresh,Fresh,2008,"This first, magnificent, outpouring of the sporadic genius of cinema's equivalent to JD Salinger, Terrence Malick, still seems terrifically modern.",mostly_male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Rob Fraser,False,Certified-Fresh,Fresh,2008,Achingly evocative of a time when Hollywood had the courage to invest in complex and morally ambiguous films and an indisputable masterpiece of American cinema.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Dave Kehr,True,Certified-Fresh,Fresh,2010,"Days of Heaven put Terrence Malick's intuitions into cogent form, but this is where his art begins.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Nick Schager,False,Certified-Fresh,Fresh,2011,"Malick's film, full of striking cutaways to the burning-sun horizon and the harsh landscape's solitary creatures, comes to operate at an overpoweringly chilling remove.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Josh Larsen,False,Certified-Fresh,Fresh,2011,"...the first of Malick's many screen Edens, all of which inevitably come to a violent end.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Tim Brayton,False,Certified-Fresh,Fresh,2011,"Incredibly beautiful, of course (you may have heard that Malick movies are famous for their landscapes), but it's not ""just"" beautiful.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Fernando F. Croce,False,Certified-Fresh,Fresh,2011,"In his debut, Terrence Malick is an uncanny creator of pearlescent forms, a very stark balladeer, Mark Twain's coolly ferocious heir",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Mark Pfeiffer,False,Certified-Fresh,Fresh,2011,"Malick has come to be known and revered as a cinematic poet and philosopher, as a filmmaker who explores big ideas, but in Badlands in particular he also shows a knack for off-kilter humor.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Michael Nordine,False,Certified-Fresh,Fresh,2011,One of Malick's most resonant notions in Badlands is that everyone confronts mortality in his or her own way.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Tina Hassannia,False,Certified-Fresh,Fresh,2013,It's a testament to Bruce Greenwood's acting that Adan never becomes entirely as insufferable as the words that come out of his mouth.,female,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Joshua Rothkopf,True,Certified-Fresh,Fresh,2013,"In the fall of 1973, one could see signposts of cinema's future in Mean Streets and The Exorcist, yet with this youthful pair of proto-indie dreamers, Malick was paving a whole new road. It turned out to be the path most traveled.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Christopher Long,False,Certified-Fresh,Fresh,2013,This tender treatment does nothing to alleviate the horror of the atrocities committed.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Christopher Runyon,False,Certified-Fresh,Fresh,2014,"The movie is just as free, experimental, and unsure of itself as its main characters are, and thus fits like a glove.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Cole Smithey,False,Certified-Fresh,Fresh,2014,[VIDEO ESSAY] Terrence Malick's self-penned feature debut is a haunting road movie pitched in '50s Americana. The film's razor-sharp tone of poetic irony is unique.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Steve Erickson,True,Certified-Fresh,Fresh,2018,"If a portion of American cinema is going to remain devoted to violence, it could learn a lot by revisiting Malick's thoughtfulness.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,PJ Nabarro,False,Certified-Fresh,Fresh,2018,"A masterly exercise in ironic narration, and of a director so wholly in command of the rhetoric of his medium.",unknown,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Anne Brodie,False,Certified-Fresh,Fresh,2019,"Malick's love and respect for the natural world as it frames and moves characters is palpable and on full display, the film heightened by superb performances and Malick's incredible direction.",female,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Michael J. Casey,False,Certified-Fresh,Fresh,2019,Angry young white men.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Bernard Drew,False,Certified-Fresh,Fresh,2019,"Everyone concerned with Badlands has my admiration -- Martin Sheen and Sissy Spacek... Warren Oates as her father; and all of the less familiar actors but most of all, Terrence Malick, who wrote and directed Badlands. It is clearly his triumph.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,Dick Lochte,False,Certified-Fresh,Fresh,2019,"It signals the directorial debut of what appears to be a knowledgeable, almost classically precise, important young filmmaker, Terrence Malick.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,CJ Sheu,False,Certified-Fresh,Fresh,2020,"Terrence Malick's amazing debut feature, Badlands, which basically made the careers of everyone whose name was attached to it.",unknown,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands,John Simon,False,Certified-Fresh,Fresh,2020,"The film is admirable visually, verbally, psychologically. It took guts for a neophyte film maker still in his twenties to fire two cinematographers before a third gave him what he wanted; yet the result is seamlessly impeccable.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/beatles_the_yellow_submarine,Yellow Submarine,Christopher Null,False,Certified-Fresh,Fresh,2000,"This psychedelic trip into the minds of the Beatles is certainly memorable, but you have to wonder what this movie would be like without the awesome collection of Beatles tunes punctuating the soundtrack.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Michael Sragow,True,Certified-Fresh,Fresh,2000,"The movie's boggling matter-of-factness is a key to its enduring -- no, its deepening -- charm.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,MaryAnn Johanson,False,Certified-Fresh,Fresh,2000,"Yellow Submarine is less a movie, in fact, than a series of connected music videos, animated in a dazzling variety of styles.",unknown,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
