rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Duane Dudek,False,Certified-Fresh,Fresh,2007,"A serpentine, snow-smudged and wood-smoke-thick stroll in the shoes of a dead man walking.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.6486}",-0.6486
m/10008785-appaloosa,Appaloosa,Peter Sobczynski,False,Certified-Fresh,Fresh,2008,Harris proves that there is still some life yet in a genre that has essentially been left for dead for nearly four decades at this point.,male,"['Action & Adventure', 'Western']","{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.6486}",-0.6486
m/1041911-unforgiven,Unforgiven,Rob Vaux,False,Certified-Fresh,Fresh,2003,"Dark, brooding, and remorseless. We may never see its like again.",male,"['Drama', 'Western']","{'neg': 0.373, 'neu': 0.551, 'pos': 0.076, 'compound': -0.6497}",-0.6497
m/big_jake,Big Jake,Margaret Hinxman,True,Fresh,Fresh,2020,"Not only jolly exciting, it even manages to contrive a plot that keeps you guessing.",female,"['Action & Adventure', 'Classics', 'Western']","{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.652}",-0.652
m/brimstone_2017,Brimstone,Jonathan Pile,False,Rotten,Fresh,2017,"Brutal in its depictions of violence, Brimstone is tough to watch at times, but never less than gripping, even as the clock creeps up to the 150-minute mark.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.6542}",-0.6542
m/310_to_yuma,3:10 to Yuma,Brent Simon,False,Certified-Fresh,Fresh,2007,Mangold is a filmmaker who doesn't mind throwing a melancholic spotlight on the swallowed regret and pained reflection of his protagonists.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.245, 'neu': 0.701, 'pos': 0.054, 'compound': -0.6573}",-0.6573
m/1000123-310_to_yuma,3:10 to Yuma,Mike Massie,False,Fresh,Fresh,2020,"Mind games replace gunplay to the point that, while the film's running time doesn't outstay its welcome, those expecting a nonstop shootout extravaganza may leave unsatisfied.",male,"['Classics', 'Drama', 'Western']","{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.6575}",-0.6575
m/bone_tomahawk,Bone Tomahawk,Matthew Bond,False,Certified-Fresh,Fresh,2017,"Bone Tomahawk begins and ends with moments of such sickening violence it's difficult to remember that what comes in between is actually rather good, if in a clearly Tarantino-inspired way.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.253, 'neu': 0.606, 'pos': 0.141, 'compound': -0.6597}",-0.6597
m/breakheart_pass,Breakheart Pass,Christopher Machell,False,Fresh,Rotten,2018,"Breakheart Pass is an oddly inert affair, lacking the operatic violence of The Good, The Bad, and the Ugly, the mean realism of The Outlaw Josey Wales, or the classic romance of John Ford",male,"['Action & Adventure', 'Mystery & Suspense', 'Western']","{'neg': 0.235, 'neu': 0.625, 'pos': 0.14, 'compound': -0.6597}",-0.6597
m/bone_tomahawk,Bone Tomahawk,Tim Robey,True,Certified-Fresh,Fresh,2016,"You'll be watching - at least, I was - with your hand clamped over a mouth in various states of aghast-ness. But the film's bloodiest moments, in a real turn-up for the books, are also its saddest.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.146, 'neu': 0.798, 'pos': 0.056, 'compound': -0.6597}",-0.6597
m/brimstone_2017,Brimstone,Roe McDermott,False,Rotten,Rotten,2017,The excessive gendered violence and drudgingly long run-time of Brimstone deflate the power of what could have been an effectively nasty thriller.,unknown,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.257, 'neu': 0.6, 'pos': 0.143, 'compound': -0.6597}",-0.6597
m/brimstone_2017,Brimstone,Scott Tobias,True,Rotten,Rotten,2017,After a while ... Koolhoven's inability to modulate the action with wit or even minor shifts in tone makes Brimstone an oppressive grind.,male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.6597}",-0.6597
m/american_outlaws,American Outlaws,David Hunter,True,Rotten,Rotten,2001,"The bizarre result of another in a long line of westerns tailored for rising actors, who no one really takes seriously in such projects.",male,"['Action & Adventure', 'Western']","{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.6682}",-0.6682
m/310_to_yuma,3:10 to Yuma,Deborah Ross,False,Certified-Fresh,Rotten,2018,Both dull and deeply unnecessary; a stinker.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.578, 'neu': 0.422, 'pos': 0.0, 'compound': -0.6682}",-0.6682
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Will Leitch,False,Rotten,Rotten,2014,[MacFarlane] has written himself the only part with anything to do. Putting him at the center of the film was suicide.,mostly_male,"['Comedy', 'Western']","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.6705}",-0.6705
m/bone_tomahawk,Bone Tomahawk,Piers Marchant,False,Certified-Fresh,Rotten,2020,"The overt racism is palpable and, for all intents and purposes, unexplored, other than to make it so radically blatant, it ka-thunks you in the head like one of the nameless tribe's titular weapons.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.173, 'neu': 0.765, 'pos': 0.062, 'compound': -0.6705}",-0.6705
m/10008785-appaloosa,Appaloosa,Phil Villarreal,False,Certified-Fresh,Fresh,2008,"With Wayne's gruff arrogance, Eastwood's squinting revenge eyes and Stewart's ambling cool, Harris carves a daunting figure.",male,"['Action & Adventure', 'Western']","{'neg': 0.308, 'neu': 0.588, 'pos': 0.104, 'compound': -0.6705}",-0.6705
m/1193289-all_hat,All Hat,Jim Slotek,False,Rotten,Rotten,2008,"One very tiny part racetrack-caper-movie, and nine parts lethargy, it is wrong in every way.",male,"['Action & Adventure', 'Western']","{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.6705}",-0.6705
m/alamo,The Alamo,Steve Crum,False,Rotten,Fresh,2004,"But is this 'Alamo' the definitive version? No, this is no History Channel presentation.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.6808}",-0.6808
m/10008785-appaloosa,Appaloosa,Grant Watson,False,Certified-Fresh,Fresh,2019,"The film neatly blends short, brutal violence with a surprisingly traditional visual take on the classic western.",male,"['Action & Adventure', 'Western']","{'neg': 0.331, 'neu': 0.484, 'pos': 0.185, 'compound': -0.6808}",-0.6808
m/1046060-high_noon,High Noon,David Fontana,False,Certified-Fresh,Fresh,2017,"High Noon reflected the heightened fear of the Soviets in the '50s, now similar to the xenophobia that has been raised and further inflamed by our political leaders.",male,"['Mystery & Suspense', 'Western']","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.6808}",-0.6808
m/1018885-shooting,The Shooting,Ed Gonzalez,False,Fresh,Fresh,2001,"The film's ending is a favorite amongst cultists and it acts as the paradigm of Camus' thinking: stoic, but humane, and advocating nature over violence.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.191, 'neu': 0.742, 'pos': 0.067, 'compound': -0.6858}",-0.6858
m/bone_tomahawk,Bone Tomahawk,Nathanael Hood,False,Certified-Fresh,Rotten,2015,"Equal parts technically brilliant and racially repugnant, Bone Tomahawk offers up the very worst of the Western genre's xenophobia in a brutal package.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.271, 'neu': 0.607, 'pos': 0.121, 'compound': -0.6901}",-0.6901
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Amy Nicholson,True,Rotten,Fresh,2014,The most unromantic take on the Wild West since John Wayne in The Searchers vowed to kill his niece.,female,"['Comedy', 'Western']","{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.6908}",-0.6908
m/10009274-priest,Priest,Noah Berlatsky,False,Rotten,Rotten,2019,"The movie Priest was a surprisingly racist, semi-coherent piece of mindless Hollywood idiocy, complete with genocidal fantasies, derivative Blade-Runner-future stylings, and please-please-please-grant-us-a-sequel tripe ending.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.237, 'neu': 0.687, 'pos': 0.076, 'compound': -0.6908}",-0.6908
m/1074022-lone_star,Lone Star,Rob Vaux,False,Certified-Fresh,Fresh,2002,"A near-perfect examination of small town Texas life, as seen through the prism of a decades-old murder mystery.",male,"['Drama', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.6908}",-0.6908
m/10009274-priest,Priest,Stephen Whitty,True,Rotten,Rotten,2011,"The whole thing -- which in less than an hour-and-a-half manages to insult Catholics, Native Americans, John Wayne fans and anybody with two I.Q. points to spare -- all climaxes in a lot of fire and smoke and CGI explosions.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.6908}",-0.6908
m/10009274-priest,Priest,Kevin A. Ranson,False,Rotten,Fresh,2011,That's what churches are for... get in a man's way (especially when he needs to kill a horde of vampires).,male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.6908}",-0.6908
m/breakheart_pass,Breakheart Pass,Steve Crum,False,Fresh,Fresh,2005,A curiosity: a murder mystery western starring Bronson.,male,"['Action & Adventure', 'Mystery & Suspense', 'Western']","{'neg': 0.485, 'neu': 0.515, 'pos': 0.0, 'compound': -0.6908}",-0.6908
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Richard Roeper,True,Rotten,Fresh,2014,"One long joke about much it would have sucked to live (and die, at a relatively young age), in the Old West.",male,"['Comedy', 'Western']","{'neg': 0.255, 'neu': 0.664, 'pos': 0.081, 'compound': -0.6908}",-0.6908
m/1041911-unforgiven,Unforgiven,Stephen Hunter,False,Certified-Fresh,Fresh,2013,High Noon it isn't; it's more like the darkest midnight of the American soul.,male,"['Drama', 'Western']","{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.6995}",-0.6995
m/1023739-winchester_73,Winchester '73,James Jennings,False,Fresh,Fresh,2003,"James Stewart's driven, neurotic portrayal is one of many highlights in this seminal revenge western.",male,"['Classics', 'Western']","{'neg': 0.309, 'neu': 0.691, 'pos': 0.0, 'compound': -0.7003}",-0.7003
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,John Beifuss,False,Rotten,Fresh,2014,"Although hardly 'Blazing Saddles,' the movie is pretty funny when it depicts the Old West as a place of such 'general depressing awfulness' it can sink a person into 'a disgusting, awful, dirty cesspool of despair.'",male,"['Comedy', 'Western']","{'neg': 0.259, 'neu': 0.609, 'pos': 0.133, 'compound': -0.7003}",-0.7003
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Amon Warmann,False,Rotten,Fresh,2014,A Million Ways to Die in the West hits more often than it misses.,male,"['Comedy', 'Western']","{'neg': 0.345, 'neu': 0.655, 'pos': 0.0, 'compound': -0.7003}",-0.7003
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Sandra Hall,True,Certified-Fresh,Fresh,2007,The plot's restless shifts in point of view mean that significant action and mere movement become hopelessly confused with one another.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.288, 'neu': 0.644, 'pos': 0.068, 'compound': -0.7003}",-0.7003
m/brimstone_2017,Brimstone,Paul Whitington,False,Rotten,Rotten,2017,"Well made but prone to recycling genre cliches, Brimstone is needlessly nasty, and Koolhoven misses no opportunity to decorate his sets with viscera.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.302, 'neu': 0.541, 'pos': 0.158, 'compound': -0.7003}",-0.7003
m/alamo,The Alamo,Tom Long,True,Rotten,Rotten,2004,It offers no great insights into the majority of its characters or the politics of the time; it is not the proudest or most shameful moment for any member of its cast; and it is neither overly long or dumbly abrupt. It's simply what it is.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.195, 'neu': 0.732, 'pos': 0.073, 'compound': -0.7019}",-0.7019
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Ian Buckwalter,True,Rotten,Rotten,2014,The problem isn't that the jokes are crass; they're just not that funny.,male,"['Comedy', 'Western']","{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.7046}",-0.7046
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Nick Schager,False,Certified-Fresh,Fresh,2007,"Steeped in the lyrical fatalism of that last great decade for the western, the '70s, The Assassination of Jesse James by the Coward Robert Ford owes a debt to myriad spiritual ancestors.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.268, 'neu': 0.633, 'pos': 0.1, 'compound': -0.7096}",-0.7096
m/alamo,The Alamo,Nell Minow,False,Rotten,Fresh,2004,It makes the fatal mistake of assuming that it is enough to put American icons on one side and a choleric popinjay of a general on the other. It isn't.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.7096}",-0.7096
m/alamo,The Alamo,Gary Thompson,False,Rotten,Fresh,2004,"The Alamo wants to wring the mythology out of its famous story, and I can't think of a better way than casting Bad Santa as Davy Crockett.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.7101}",-0.7101
m/bone_tomahawk,Bone Tomahawk,Sean Axmaker,False,Certified-Fresh,Fresh,2016,"... a sturdy frontier western about strong but decidedly mortal settlers who take the responsibilities of community seriously, and its odyssey takes them to the border of horror cinema without leaving its frontier drama landscape or sensibility.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.168, 'neu': 0.781, 'pos': 0.051, 'compound': -0.714}",-0.714
m/bone_tomahawk,Bone Tomahawk,Mark H. Harris,False,Certified-Fresh,Fresh,2015,"Bone Tomahawk is a perfect blend of Western and horror, the casual, homespun nature of the former punctuated by the shocking violence of the latter.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.3, 'neu': 0.543, 'pos': 0.157, 'compound': -0.7184}",-0.7184
m/alamo,The Alamo,Phoebe Flowers,False,Rotten,Rotten,2004,A movie that inspires little but boredom and faint irritation.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.468, 'neu': 0.402, 'pos': 0.131, 'compound': -0.7212}",-0.7212
m/bandidas,Bandidas,Ed Gonzalez,False,Rotten,Rotten,2006,"Never has a film with Luc Besson's fingerprints on it popped so little, but only directors Joachim Roenning and Espen Sandberg are to blame for the film's lack of imagination.",male,"['Action & Adventure', 'Comedy', 'Western']","{'neg': 0.183, 'neu': 0.817, 'pos': 0.0, 'compound': -0.7227}",-0.7227
m/10009274-priest,Priest,John Beifuss,False,Rotten,Rotten,2011,"The inspiration may be John Ford and the credited source may be a Korean comic book, but it resembles one of producer Roger Corman's 1980s 'Mad Max' rip-offs, pumped up with charmless and overbusy 21st-century digital effects.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.182, 'neu': 0.728, 'pos': 0.09, 'compound': -0.7227}",-0.7227
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Leonard Maltin,False,Rotten,Rotten,2014,"""A Million Ways To Die In The West"" may remind MacFarlane's core audience of what they're missing by not having Westerns as part of their regular movie menu.",male,"['Comedy', 'Western']","{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.7269}",-0.7269
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Katey Rich,False,Certified-Fresh,Fresh,2007,"As overlaong and pretentious as its title, The Assassination of Jesse James is worth a look almost in spite of itself.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.271, 'neu': 0.656, 'pos': 0.073, 'compound': -0.7287}",-0.7287
m/1059489-wild_bunch,The Wild Bunch,Rumsey Taylor,False,Certified-Fresh,Fresh,2003,"The film does not highlight genre traits, and replaces them with a violence unparalleled in the genre's other entries; it is Sam Peckinpah's trademark punch, and The Wild Bunch is his showcase.",unknown,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.7299}",-0.7299
m/1041911-unforgiven,Unforgiven,Rob Gonsalves,False,Certified-Fresh,Fresh,2007,A rigorous deconstruction of both fictitious violence and Eastwood's own career as a trigger-happy 'hero.',male,"['Drama', 'Western']","{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.7351}",-0.7351
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Kirk Baird,False,Rotten,Rotten,2014,"[MacFarlane] has leading-man looks, but is uneasy in his first onscreen performance; he practically jabs the audience in the ribs after every gag or punch line, pushing his product like a used car salesman desperate to make a sale.",male,"['Comedy', 'Western']","{'neg': 0.207, 'neu': 0.722, 'pos': 0.071, 'compound': -0.7351}",-0.7351
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Richard Propes,False,Rotten,Rotten,2020,"A Million Ways to Die in the West is an awkwardly paced, overly long, and wildly uneven film.",male,"['Comedy', 'Western']","{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.7351}",-0.7351
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Susan Granger,False,Rotten,Rotten,2014,"Hogging the screen in this moronic vanity project, Seth MacFarlane's vulgar but just not funny.",female,"['Comedy', 'Western']","{'neg': 0.377, 'neu': 0.623, 'pos': 0.0, 'compound': -0.7389}",-0.7389
m/brimstone_2017,Brimstone,David Ehrlich,True,Rotten,Fresh,2017,"Reverent and ridiculous in equal measure, Martin Koolhoven's latest epic is a wild pseudo-Western that trembles beneath the biblical weight of its comically grim story.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.258, 'neu': 0.742, 'pos': 0.0, 'compound': -0.743}",-0.743
m/american_outlaws,American Outlaws,Walter Chaw,False,Rotten,Rotten,2001,"Marks the second time that O'Quinn has been in Young Guns and Dalton in The Rocketeer, leading me to conclude that I've wasted too much of my life watching terrible movies.",male,"['Action & Adventure', 'Western']","{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.743}",-0.743
m/bite_the_bullet,Bite the Bullet,Dennis Schwartz,False,Fresh,Rotten,2007,I wish I had a bullet to chew down on to kill the pain this pic gave me.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.352, 'neu': 0.529, 'pos': 0.119, 'compound': -0.743}",-0.743
m/1127407-missing,The Missing,Kevin Carr,False,Rotten,Rotten,2016,"a monotonous, dreary, wretched kitchen sink drama from post-Civil War New Mexico",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.743}",-0.743
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Jake Wilson,True,Rotten,Rotten,2014,"The problem isn't just that MacFarlane is a bad actor, but that Anna's character makes absolutely no sense.",male,"['Comedy', 'Western']","{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.7461}",-0.7461
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Bill Weber,False,Certified-Fresh,Rotten,2007,"This watchable but indulgent curio blings up the petty vanities and ambitions of the criminal class, and lays greater themes in their graves.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.301, 'neu': 0.597, 'pos': 0.102, 'compound': -0.7469}",-0.7469
m/10009274-priest,Priest,Dave White,False,Rotten,Rotten,2011,You sit in your theater seat imagining how much better it would be if it were rated R and garnished with tons more vampire violence and digital death.,male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.235, 'neu': 0.682, 'pos': 0.082, 'compound': -0.749}",-0.749
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Matthew Sorrento,False,Certified-Fresh,Fresh,2007,"In a case where the most dangerous are kept dangerously close, here we have a rarity: a suspenseful, yet dramatic Western.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.7501}",-0.7501
m/big_country,The Big Country,Matthew Lucas,False,Fresh,Fresh,2019,"Wyler showcases our own big country by demonstrating just how very small we are in comparison, the violent struggles of a few mere blips on the face of the sprawling landscape.",male,"['Classics', 'Drama', 'Western']","{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.7506}",-0.7506
m/bone_tomahawk,Bone Tomahawk,Felix Vasquez Jr.,False,Certified-Fresh,Rotten,2015,A dull and absolutely tedious Western with a mild horror bent.,male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.478, 'neu': 0.522, 'pos': 0.0, 'compound': -0.7506}",-0.7506
m/breakheart_pass,Breakheart Pass,Bernard Drew,False,Fresh,Rotten,2019,[It] attempts to break [Bronson's] usual mould of either a contemporary western or violent macho melodrama by combining the western with a murder mystery. It succeeds only in being wildly tame in the one genre and highly conventional in the other.,male,"['Action & Adventure', 'Mystery & Suspense', 'Western']","{'neg': 0.18, 'neu': 0.753, 'pos': 0.067, 'compound': -0.7506}",-0.7506
m/american_outlaws,American Outlaws,Tony Toscano,False,Rotten,Rotten,2001,Suffers from a poorly written and executed script as well as horrific dialogue and direction.,male,"['Action & Adventure', 'Western']","{'neg': 0.364, 'neu': 0.534, 'pos': 0.102, 'compound': -0.7506}",-0.7506
m/american_astronaut,The American Astronaut,Jeffrey M. Anderson,False,Fresh,Fresh,2001,"A hugely imaginative, genuinely weird cult item for only the most cynical and bizarre moviegoers.",male,"['Action & Adventure', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.7521}",-0.7521
m/apache,Apache,Emanuel Levy,False,Fresh,Fresh,2011,"Burt Lancaster joins a long line of white actors who played native Americans in this brutal Western, directed by the young Robert Aldrich, who was forced to change the ending.",male,"['Classics', 'Western']","{'neg': 0.217, 'neu': 0.717, 'pos': 0.066, 'compound': -0.7561}",-0.7561
m/american_outlaws,American Outlaws,Carrie Rickey,True,Rotten,Rotten,2001,"As a western, American Outlaws is an utter failure. As the basis of a Mad TV parody, it is an unintentional hoot.",female,"['Action & Adventure', 'Western']","{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.7579}",-0.7579
m/bone_tomahawk,Bone Tomahawk,Rex Reed,True,Certified-Fresh,Fresh,2015,"It's an uneasy mixture of bizarre character development, arty dialogue laced with black humor and gruesome horror flick.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.348, 'neu': 0.567, 'pos': 0.085, 'compound': -0.7579}",-0.7579
m/american_astronaut,The American Astronaut,Joe Baltake,False,Fresh,Fresh,2002,"A movie so goofy and affable about its willful, second-rate cheesiness that anger becomes a waste of time. You either go along with it or you don't go at all.",male,"['Action & Adventure', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.7579}",-0.7579
m/1059629-quick_and_the_dead,The Quick and the Dead,Brian Costello,False,Rotten,Fresh,2015,Frequent gun violence in quirky '90s Western.,male,"['Action & Adventure', 'Cult Movies', 'Western']","{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.7579}",-0.7579
m/1127407-missing,The Missing,Jonathan R. Perry,False,Rotten,Rotten,2003,"Ron Howard's answer to 'The Searchers' is a tone poem -- whose tone has gone disastrously, horribly wrong.",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.7579}",-0.7579
m/310_to_yuma,3:10 to Yuma,Armond White,False,Certified-Fresh,Rotten,2007,"3:10 to Yuma rehashes western motifs -- those civilization/wilderness, essence of manhood themes -- but builds up to a poorly plotted, shoddily executed gun battle.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7579}",-0.7579
m/brimstone_2017,Brimstone,Brian Orndorf,False,Rotten,Rotten,2017,"It's a brutal film, in aggression and pacing, and I can only hope some of Koolhoven's helming fee went to some badly needed therapy sessions.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.3, 'neu': 0.607, 'pos': 0.093, 'compound': -0.7579}",-0.7579
m/american_astronaut,The American Astronaut,Steve Rhodes,False,Fresh,Rotten,2001,Camp is tricky. The very real problem in making a movie that's so bad that it's good is that you can easily overachieve and create a genuine stinker by mistake.,male,"['Action & Adventure', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.338, 'neu': 0.483, 'pos': 0.179, 'compound': -0.7629}",-0.7629
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Kirk Honeycutt,True,Certified-Fresh,Rotten,2007,"... gets smothered in pointlessly long takes, repetitive scenes, grim Western landscapes and mumbled, heavily accented dialogue.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.352, 'neu': 0.648, 'pos': 0.0, 'compound': -0.765}",-0.765
m/1059629-quick_and_the_dead,The Quick and the Dead,James Brundage,False,Rotten,Fresh,2000,"There should be a law that, if you're going to make a terribly clichd film, then you at least have to do something original in it. The Quick and the Dead exemplifies this.",male,"['Action & Adventure', 'Cult Movies', 'Western']","{'neg': 0.207, 'neu': 0.733, 'pos': 0.06, 'compound': -0.765}",-0.765
m/10009274-priest,Priest,Andrew L. Urban,False,Rotten,Rotten,2011,Priest 3D might be of interest for those keen on the comics but for others it's a very loud and chaotic but lame fantasy effort with much mayhem but insufficient payoff.,male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.22, 'neu': 0.682, 'pos': 0.098, 'compound': -0.7681}",-0.7681
m/1127407-missing,The Missing,Jeffrey M. Anderson,False,Rotten,Rotten,2003,"A movie is only as good as its villain, so they say, and the new film The Missing has a particularly lousy one.",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.325, 'neu': 0.576, 'pos': 0.098, 'compound': -0.7713}",-0.7713
m/alamo,The Alamo,Nick Rogers,False,Rotten,Rotten,2004,"A torturous cycle of standing, pouting, bickering and looking at the Mexican army, as irritatingly flat as the pages of the history books that taught us about the Alamo.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.7717}",-0.7717
m/1041911-unforgiven,Unforgiven,Emanuel Levy,False,Certified-Fresh,Fresh,2006,"Dark and somber in thematics and visuals, this Western is a personal work for Eastwood, in which he desconstructs his own mythic violent image, one that made him a star in the 1960s.",male,"['Drama', 'Western']","{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.7717}",-0.7717
m/1111103-texas_rangers,Texas Rangers,Michael Rechtshaffen,True,Rotten,Rotten,2001,"A soggy oater that gives the genre a bad rep, the Dimension Films dud combines anesthetized writing, uncertain direction and an out-of-its-depth cast of unmistakably urban cowboys for brain-draining effect.",male,"['Action & Adventure', 'Western']","{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.7717}",-0.7717
